id_produit,ean,nom,url_image,taxonomie_niveau_1,taxonomie_niveau_2,taxonomie_niveau_3,taxonomie_niveau_4,tva
5cd4cf9f-c502-5bd0-9158-16b2b0fbdebf,3760000076630,PATE TART NUTELLA 0.75KG,https://picsum.photos/seed/hazelnut-spread-7662/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,20
861e803a-fb96-58e4-a84f-4b52ff1e9113,13760000076644,COCACOLA Z 100CL,https://picsum.photos/seed/cola-7663/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
e6a3d3b3-eb10-5bda-927c-632aa609c28b,,CREM FRAICHE 0.2L,https://picsum.photos/seed/cream-7664/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
ba31ea83-a836-584c-9cf4-00f4b75cec0d,76661,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-7665/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
bdc7026f-f14c-5f0e-9869-910ca4cbf4dc,3760000076678,DOLIP 1G CPR,https://picsum.photos/seed/medicine-7666/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
9af1e77a-2920-5735-bd14-76da2cf9afb9,3760000076685,COUCHES PAMP TAILLE 4,https://picsum.photos/seed/diapers-7667/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
b15a86c8-8c38-5641-aaf6-7eb949570e9c,13760000076699,CAF PUR ARA 250 GR,https://picsum.photos/seed/coffee-7668/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
f06c28ef-9e77-572a-8034-4494c12e0646,13760000076705,DETERGENT LINGE 2 L,https://picsum.photos/seed/detergent-7669/640/480,NON ALIMENTAIRE,,LESSIVE,LIQUIDE,20
e68d8db3-f19d-5725-8cd8-6080278a6fd1,3760000076715,POM BIO 1KG CAT1 FR,https://picsum.photos/seed/apple-7670/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
1e7941dc-091d-540d-acd3-6bfa76eeff5a,3760000076722,TOM GRA FR KG,https://picsum.photos/seed/tomato-7671/640/480,ALIMENTAIRE,,,,5.5
b05d418d-c008-5120-af11-74dd7b1ef4d1,3760000076739,NUTELA POT 750GR,https://picsum.photos/seed/hazelnut-spread-7672/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
2434a79e-5c69-5bf5-b313-9c677abc6081,20076740,COC Z 100,https://picsum.photos/seed/cola-7673/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
f032f6ac-1e5b-5852-9ac0-4f8c7e40050f,3760000076753,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-7674/640/480,ALIMENTAIRE,,,,5.5
22e0e46c-5cf8-5b32-bdac-03b09a25ba2c,3760000076760,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-7675/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
efa65adc-7be2-5f68-9afb-a9f4e1f49bb5,,PARACETAMOL 1000 DOLI LOT,https://picsum.photos/seed/medicine-7676/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
a3853e6a-ade1-5b26-b3e3-c2a9db924fff,3760000076784,PAMPERS BD T4,https://cdn.store.example/missing/a3853e6a-ade1-5b26-b3e3-c2a9db924fff.jpg,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
f7a8129b-7b53-53e5-8e28-0d249b21d3ec,3760000076791,CAFE MLU 250G,https://picsum.photos/seed/coffee-7678/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
47a9c534-3f14-5003-a3eb-7e4a49321840,3760000076807,DETERGENT LINGE 2 L,https://cdn.store.example/missing/47a9c534-3f14-5003-a3eb-7e4a49321840.jpg,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
0ddcc38d-2f40-53f9-b7ff-38d37f490497,20076818,POMME GALA BIO SACH 1K,https://picsum.photos/seed/apple-7680/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
9c16c06d-ab11-54d4-b074-605129730e30,20076825,TOM GRA VRA FR,https://picsum.photos/seed/tomato-7681/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
5d41a439-7614-5923-a08a-8125b7849b52,3760000076838,PATE TART NUTELLA 0.75KG,,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
0c4047ae-9522-5382-a9de-ccf68aff1ee4,20076849,COCA Z S/SUCRE 1L,https://picsum.photos/seed/cola-7683/640/480,ALIMENTAIRE,,,,5.5
5be0a3dd-17dc-53d3-a771-cd19e4ee33dc,76852,CR FR 20CL 30%,https://picsum.photos/seed/cream-7684/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
cc365688-1864-543d-847b-72d73c706c5d,3760000076869,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-7685/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
e0c9e80c-c867-556c-874b-729b77367c44,3760000076876,DOLIP 1G CPR,,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
c4ee50b2-c3b2-5ded-a96c-a98a424feb1b,20076887,PAMPERS BABY DRY 4FAMILY SIZE,https://picsum.photos/seed/diapers-7687/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
e15f02fa-7554-5ad1-a48c-cab411d39475,13760000076897,CAFÉ PUR ARAB 250 GR,,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
ff3ff21d-d19d-5d7b-bd06-5073a77bf303,3760000076906,DETERGENT LINGE 2 L,https://picsum.photos/seed/detergent-7689/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
6336ac86-dccd-52cd-99b4-4163fb50fb11,3760000076913,POMME GALA BIO SACH 1K,https://picsum.photos/seed/apple-7690/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
a1a8fc12-d73e-527f-8afc-6f4f4860f54e,13760000076927,TOM GRA FR KGORIGINE ITALIA,https://picsum.photos/seed/tomato-7691/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
6ff9f84c-9a22-5659-b4ad-7cd38ce8e79a,,NUTELLA 750 G,https://picsum.photos/seed/hazelnut-spread-7692/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
9fd14de9-6289-596e-a613-d3bf7c83258e,13760000076941,COCACOLA Z 100CL,https://picsum.photos/seed/cola-7693/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,20
ba69e4c9-29b4-5835-961f-687d6125e328,3760000076951,CREM FRAICHE 0.2L,https://cdn.store.example/missing/ba69e4c9-29b4-5835-961f-687d6125e328.jpg,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
1934507a-d62d-5a24-a283-8fc7653cd182,20076962,WHISKY 40%,https://picsum.photos/seed/whisky-7695/640/480,ALIMENTAIRE,,,,20
802b5352-1538-5c10-87d3-277bea7efc7f,20076979,PARACETAMOL 1000 DOLI,,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
7baf6792-9b9b-5b2d-b174-9e58a039cf69,3760000076982,PAMPERS BABY DRY 4,https://picsum.photos/seed/diapers-7697/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
6b51b45a-7826-57d5-9e89-0872da320444,20076993,CAFE MLU 250G,https://picsum.photos/seed/coffee-7698/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
9ea611fd-e18d-5a70-b904-e5eb0fc5bfb4,20077006,LES LIQ 200,https://picsum.photos/seed/detergent-7699/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
45b6cbfe-4598-5d00-a0a9-1ed9561ccdb4,3760000077019,POMMES BIO FR 1KG,https://picsum.photos/seed/apple-7700/640/480,ALIMENTAIRE,,FRUITS,POMMES,5.5
bcaba590-ab6b-5bb4-9bb8-eb2040568d18,13760000077023,TOMATE GRP ORI FR,https://picsum.photos/seed/tomato-7701/640/480,ALIMENTAIRE,,,,5.5
00997e48-e56e-531b-83c0-b1fede1de10c,3760000077033,NUTELLA 750 G,https://picsum.photos/seed/hazelnut-spread-7702/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
2f38281c-fd3e-5bbb-82db-ab5c6913895e,3760000077040,COKACOLA Z 100CL,https://picsum.photos/seed/cola-7703/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
78cfa12e-2af8-551d-9c1c-3d69b9b652f2,3760000077057,CREM FRAICHE 0.2L,https://picsum.photos/seed/cream-7704/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
95e80603-b4f1-58ec-87f0-3a6f7ad18650,20077068,WHI 40%,https://picsum.photos/seed/whisky-7705/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
7193a6b7-c1b5-57ca-9398-ec9a605d9bd8,3760000077071,DOLIPRANE 1 G,https://picsum.photos/seed/medicine-7706/640/480,SANTE,,,,2.1
7c5afb0d-0bd3-5390-95f1-3e58ea1bbfd9,3760000077088,PAMPERS BABY DRY 4,https://picsum.photos/seed/diapers-7707/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
51768337-7ff1-5fbc-a9a5-6b3a676f739b,13760000077092,ARABICA MOULU 0.25KG,https://picsum.photos/seed/coffee-7708/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
6d7a3044-20a3-59a8-a222-0c8fac919a86,20077105,LESSIVE LIQ 2L,https://picsum.photos/seed/detergent-7709/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
412ba054-113f-587e-a9c2-26cdc8023955,20077112,POM BIO 1KG CAT1 FR,https://picsum.photos/seed/apple-7710/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
757210d2-ee45-5b44-9607-512ae5d58146,77125,TOMATES GRAPPE,https://picsum.photos/seed/tomato-7711/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
82f08611-a918-5a17-85b0-7fb5cd0a9471,3760000077132,PATE TART NUTELLA 0.75KG,https://picsum.photos/seed/hazelnut-spread-7712/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
a3922328-f043-500a-8acf-ad6c146d7cec,3760000077149,COKA Z S/SUCRE 1L,https://picsum.photos/seed/cola-7713/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
c9f2db33-22b0-5c77-8eae-8cd2de0d5893,,CREM FRAICHE 0.2L,https://picsum.photos/seed/cream-7714/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
ac6ab349-6417-556b-95f4-793febad5519,13760000077160,WHISKY BTL 0.7L,https://picsum.photos/seed/whisky-7715/640/480,ALIMENTAIRE,,,,20
f06a32c7-84e7-582e-88ad-ccac4fe29325,3760000077170,DOLIP 1G CPR,https://picsum.photos/seed/medicine-7716/640/480,SANTE,,,,2.1
5991ac24-03c9-5f78-8efa-33747729e9a6,13760000077184,PAMPERS T4 30U,https://picsum.photos/seed/diapers-7717/640/480,NON ALIMENTAIRE,,COUCHES,TAILLE 4,20
b31c8405-2b74-5532-abbf-2c00d419e458,3760000077194,CAFE MLU 250G,https://picsum.photos/seed/coffee-7718/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
61fbedc5-079d-59b5-aadc-30fe78a4af86,3760000077200,LESSIVE 2L,https://picsum.photos/seed/detergent-7719/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
45dbbdd5-ac18-5b09-99d7-a3652c2e915b,3760000077217,POM B 1K C1,https://picsum.photos/seed/apple-7720/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
613909b1-a293-5ed8-8df1-8f136ef70312,3760000077224,TOMATE GRP ORI FR,https://picsum.photos/seed/tomato-7721/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
8c60d986-6b55-57d1-a8d7-39bba8aaad09,,PATE TART NUTELLA 0.75KG,https://picsum.photos/seed/hazelnut-spread-7722/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
4c269cdf-7836-5d96-bb52-f9bf923fb04c,38723,COCACOLA Z 100CL,https://picsum.photos/seed/cola-7723/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
0fcd5bab-8e8f-5b23-a1e4-7467d9f7bf4b,3760000077255,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-7724/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
b0dfa549-0fe3-5fb9-88d0-ec09dc5086ee,20077266,WHISKY BTL 0.7L,https://picsum.photos/seed/whisky-7725/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
30865ec8-e36d-56c5-886d-65c599e85bf2,3760000077279,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-7726/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
ea4beee6-a0b4-5004-887e-dabd70024202,13760000077283,COUCHES PAMP TAILLE 4FAMILY SIZE,https://picsum.photos/seed/diapers-7727/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
a4966e06-d10a-5d11-86e8-61a2b5f36cd1,77293,ARABICA MOULU 0.25KG,https://picsum.photos/seed/coffee-7728/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
b74aea42-2c3d-52e7-89f2-2b3cf5df3f03,,LESSIVE LIQ 2L,https://picsum.photos/seed/detergent-7729/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
3388f924-ef51-5713-a883-8f32a1fc8567,3760000077316,POM BIO 1KG CAT1 FR,https://picsum.photos/seed/apple-7730/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
75fdb086-b0d6-519c-a78a-aece3c69161f,3760000077323,TOMATES GRAPPE,https://picsum.photos/seed/tomato-7731/640/480,ALIMENTAIRE,,LEGUMES,TOMATES,5.5
d4ee10f5-47eb-51b0-838a-dbe2f9c400cb,3760000077330,NUTELA POT 750GR,https://picsum.photos/seed/hazelnut-spread-7732/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,2.1
1b2e70b1-f1fd-5981-8550-df3bf31aadf9,13760000077344,COKA Z S/SUCRE 1L,https://picsum.photos/seed/cola-7733/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
6fbc8f58-2e3e-54ae-81fd-bfcfc0d94d3e,20077358,CRÈME FR. EPAISSE 20 CL,https://picsum.photos/seed/cream-7734/640/480,ALIMENTAIRE,,CREMERIE,CREMES,5.5
fc1c4d21-50ea-5b0b-80cc-e8d7ffde0b0d,13760000077368,WHI ECO 70 CL,https://picsum.photos/seed/whisky-7735/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
32690706-e291-5bc3-9008-e383824bb3cb,3760000077378,DOLIPRANE 1 G,https://picsum.photos/seed/medicine-7736/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
33fa7a51-67f5-5910-b44e-e98bfd8a29ec,20077389,COUCHES PAMP TAILLE 4,https://picsum.photos/seed/diapers-7737/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
eeecce0e-f11b-5750-9d35-e87196879cb8,3760000077392,CAFE MLU 250G,https://picsum.photos/seed/coffee-7738/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
137349b7-c94a-5c7f-8b10-b5c7123803e2,77408,DETERGENT LINGE 2 L,https://picsum.photos/seed/detergent-7739/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
abe0293d-2bc8-57cd-a109-a3cf4af63f75,,POM B 1K C1,https://picsum.photos/seed/apple-7740/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
b259ff22-9605-5e32-8d20-7d90f7c2f861,3760000077422,TOMATES GRAPPE,,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
50c17a07-147c-5898-89ca-93b4cfe9e4a0,3760000077439,NUTELA POT 750GR,https://picsum.photos/seed/hazelnut-spread-7742/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,5.5
e7250bd0-8c2e-5f77-9b96-07eb2c2e13f2,20077440,COCACOLA Z 100CL,https://picsum.photos/seed/cola-7743/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
bd0cc003-8758-5fe7-90f9-e7901c009ee3,3760000077453,CR FR 20CL 30%,https://picsum.photos/seed/cream-7744/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
787b38df-ea37-50a5-af73-f5ea47327629,20077464,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-7745/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
61c7101f-d832-514a-8c4a-eb3ec1e692c7,3760000077477,DOLIP 1G CPR,,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
8fe6c3ee-51ec-517d-86f2-ec988c29dd3d,20077488,PAMPERS BD T4,https://picsum.photos/seed/diapers-7747/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
99b53a5f-beb0-533a-bae9-f039205dc802,13760000077498,CAFE MLU 250G,https://picsum.photos/seed/coffee-7748/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
4265ba3a-cc01-59f9-b4a8-011b6ca7a50f,,LESSIVE LIQ 2L,https://picsum.photos/seed/detergent-7749/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
40fcc8e4-555b-5fab-9d7f-67707d42daec,3760000077514,POM BIO 1KG CAT1 FR,https://picsum.photos/seed/apple-7750/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
09311700-2855-55f3-ac9e-3f7f279815be,,TOM GRA FR KG LOT,https://picsum.photos/seed/tomato-7751/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
2b27dba1-23a1-54e3-808a-9030d6c3f04e,3760000077538,NUTELA POT 750GR,ftp://files.store.example/2b27dba1-23a1-54e3-808a-9030d6c3f04e.png,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
570fcadb-6009-5017-a05f-c69c770bf335,,COCA Z S/SUCRE 1L,https://picsum.photos/seed/cola-7753/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
29c41cb2-8946-5df0-ba35-7b4bebdac68d,,CREM FRAICHE 0.2L,https://picsum.photos/seed/cream-7754/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
38d5e598-6338-569c-a0c8-5744953e7206,3760000077569,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-7755/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,20
a936de8e-810a-59ca-aeb8-71f7a0a14c0a,20077570,DOLIPRANE 1000MG,https://picsum.photos/seed/medicine-7756/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
3c91d680-aa37-5f47-bd50-2c76dfe87885,20077587,PAMPERS T4 30U,https://picsum.photos/seed/diapers-7757/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
17c6ef18-e923-5503-9d89-cf7a60b4b857,20077594,ARABICA MOULU 0.25KG,https://picsum.photos/seed/coffee-7758/640/480,ALIMENTAIRE,,CAFE THE,CAFE MOULU,5.5
7a22f6f7-5d7e-50f9-a8d8-51cf540b483b,3760000077606,LESS. LIQUIDE 200CL,,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
b49b7439-61b1-5144-8ef2-3a6bb43748e4,3760000077613,POMME GALA BIO SACH 1K,https://picsum.photos/seed/apple-7760/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
cbc604a0-b5be-5c72-8f64-f6b456fa720f,13760000077627,TOM GRAPPE VRAC FR,https://picsum.photos/seed/tomato-7761/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
c8b9eaf2-474a-54b2-8861-493d822e6a6b,3760000077637,PATE TART NUTELLA 0.75KG,https://picsum.photos/seed/hazelnut-spread-7762/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
654dc9d3-7180-5e2e-8878-8af7dbe40c0a,,COCACOLA Z 100CL,https://picsum.photos/seed/cola-7763/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
8efa27cc-2924-5e7e-a7a7-646b78d64cf1,,CREM FRAICHE 0.2L LOT,https://picsum.photos/seed/cream-7764/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
ca1e9fee-8d0b-5283-8da5-36c269afbe5b,20077662,WHISKY 40%,https://picsum.photos/seed/whisky-7765/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
993aca6d-5de4-5051-ab9e-13656bb0a50b,20077679,DOL 1G CPR,https://picsum.photos/seed/medicine-7766/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
a8330d10-7276-52ba-b3b2-4e5f90bf5aa4,3760000077682,PAMPERS BABY DRY 4,https://picsum.photos/seed/diapers-7767/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
d88d858a-076f-5c6f-8d45-3b232f999736,20077693,CAF PUR ARA 250 GR,https://picsum.photos/seed/coffee-7768/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
a3c341b0-22f3-5613-9fe6-ae17e0864722,03760000077705,DETERGENT LINGE 2 L,https://picsum.photos/seed/detergent-7769/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
c3589543-8f0d-54ee-9f6d-a95f95730d20,13760000077719,POM BIO 1KG CAT1 FR,https://picsum.photos/seed/apple-7770/640/480,ALIMENTAIRE,,,,5.5
5675281d-169a-51f7-b30f-3cb6894a1aa2,3760000077729,TOMATE GRP ORI FR,https://picsum.photos/seed/tomato-7771/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
9dfaa97a-819b-5469-991d-5b5328d0bd93,13760000077733,NUTELA POT 750GR,https://cdn.store.example/missing/9dfaa97a-819b-5469-991d-5b5328d0bd93.jpg,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
bf18e82e-68fc-5a33-b9ce-8073ca0b24e2,20077747,COCA Z S/SUCRE 1L,https://picsum.photos/seed/cola-7773/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
15d09cc8-7b89-58ae-8244-84aa2035f513,38774,CREM FRAICHE 0.2L,https://picsum.photos/seed/cream-7774/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
adfa1dbe-054e-57f4-8107-9081f3ba6177,,WHISKY 40%,https://picsum.photos/seed/whisky-7775/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
e634ad70-1ca3-5ff7-8c3e-86cd8fe7bc06,13760000077771,DOLIPRAN 1 G,https://picsum.photos/seed/medicine-7776/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
46cf7d66-9584-5169-8de0-ab17d0f66982,13760000077788,COUCHES PAMP TAILLE 4,https://picsum.photos/seed/diapers-7777/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
b016e3f3-c0dc-5e40-915c-787774c4aae5,3760000077798,CAFE MOULU ARABICA 250G,,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
951b3b18-d40c-5af0-8bfa-62d54cdf7c1b,3760000077804,LESSIVE LIQ 2LORIGINE ITALIA,https://picsum.photos/seed/detergent-7779/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
d993e50e-e930-5be6-a901-c7bbea348891,20077815,POM BIO 1KG CAT1 FRNEW FORMULA,https://picsum.photos/seed/apple-7780/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
50b90546-dc19-507d-9e0e-2ffa63163e75,13760000077825,TOMATE GRP ORI FR,https://picsum.photos/seed/tomato-7781/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
b784e4db-c9cd-53ef-8213-b4b80e2651ab,13760000077832,PATE TART NUTELLA 0.75KG,https://picsum.photos/seed/hazelnut-spread-7782/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
6c5a6f04-68ee-5de5-9ade-935998f5749c,3760000077842,COCA COLA ZERO 1L,https://picsum.photos/seed/cola-7783/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
dfe070e9-29e9-5c8f-bde8-648efd32d18f,13760000077856,CRÈ FR. EPA 20 CL,https://picsum.photos/seed/cream-7784/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
1e4143cd-3593-52d1-9fa1-8a90614ea183,3760000077866,WHISKY BTL 0.7L,https://picsum.photos/seed/coffee-7785/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
89c8a741-b13a-51e1-9373-5d22d8cca3df,3760000077873,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-7786/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
e2509213-8676-5241-9ede-fdedff68a85e,3760000077880,PAMPERS BABY DRY 4,https://picsum.photos/seed/diapers-7787/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
99d38c1e-d508-5ce5-b7a1-c95f4ac59219,,ARABICA MOULU 0.25KG,https://picsum.photos/seed/coffee-7788/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
16900337-4330-5c67-aafa-bf49fdc4a4ff,3760000077903,LESSIVE LIQ 2L,https://picsum.photos/seed/detergent-7789/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,10
42b2b172-2911-57d3-8f7f-a2ccb82d9a0c,,POM B 1K C1,https://picsum.photos/seed/apple-7790/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
b6d6d6df-2c48-5020-bd53-a81f21a79d40,13760000077924,TOM GRA FR KG,https://picsum.photos/seed/tomato-7791/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
